23035029389979.2,24103413568,0.900367700129736,0.122978024806937,3.05276920603198,3.76882907996908
23041472573450.2,24039757388,0.879001809532557,0.136358581204168,1.62206317156215,1.82863745761765
23034649718979.2,24689024280,0.902169549855672,0.111260059719775,2.52194376662035,2.86909122693203
23037450195048.8,24219929178,0.886315809704613,0.118893492177043,2.03592443764801,2.12961437414188
23040210166061.8,23760592462,0.871204910622974,0.111728503344658,2.01452756483665,1.74843254217878
23024923813273.8,24520738200,0.902235538239211,0.0644961298821878,5.09750035516433,3.36520673431466
23043577406663.2,23426326342,0.88830490607889,0.0831729999322781,0.842857473735256,0.627975007175523
23045610389950.2,23408179008,0.879013063809484,0.0965424830460079,0.181531895335356,0.14493347161654
23043891837610.2,23282378908,0.813568921043012,0.232101038639849,0.701598943640721,0.873672720981833
23039439695222.2,24278545584,0.85685365591556,0.173230738971928,1.77467960682961,2.14805249461949
23038971698734.2,23817544112,0.856164371344557,0.0973384035956397,2.17213621782323,1.47089765789818
23040699681313.2,24096827748,0.855584062007659,0.13393180112751,0.608786686958428,0.564696347502882
23034131268998.2,24054983262,0.908093410512355,0.0764725318226605,1.26717159314034,1.05442410078312
23034762407007.2,24161108156,0.905046958625971,0.0886887534830595,1.13905416100675,1.0643923502503
23046481698862.2,23418177942,0.809587603869803,0.255840470257374,0.126654703588696,0.170208324218237
23021157977505.2,24259299142,0.943647242709376,0.0416299254674518,0.957541174235723,0.707531601050249
23028638741876.2,24983220624,0.901239439845556,0.0930321675345777,1.91232000645688,1.80224438354768
23027954904990.2,24790876568,0.9289857094793,0.0749789000156161,1.49117869981825,1.57509476096349
23045483180919.8,23542578808,0.8479423623068,0.130383200717249,0.121412637760646,0.102978031101024
23040267645335.8,23472711596,0.938064399657799,0.0380034221771068,0.297154615236039,0.179922543016324
22978798456564.2,24026657626,0.97881272155507,0.015263971946452,3.21303187258553,2.30444062080601
22981145955885.2,24794501496,0.980718790831853,0.0181061935956288,2.04099300386995,1.91429204522078
23017089403903.2,23614198346,0.934404494463058,0.0454401810494628,1.01800460152687,0.705507514393252
23032288366473.8,24332551384,0.918965174035705,0.0732956183941644,1.33527262329472,1.20821651685347
23028444346123.2,24205565234,0.92281850167384,0.0525753904821601,0.989463238397954,0.6745316374365
22982392049475.8,23720997398,0.950588955537519,0.0304023122246637,5.81671352770196,3.58013365205081
23010567164559.8,24330611534,0.915809094409824,0.0499586217225743,6.65244678704404,3.95017873434588
23029668679499.2,24974211764,0.879206245081115,0.10966586165657,4.78846285829536,4.34975908986019
23039298127333.8,24192153182,0.864998992228754,0.131557860235904,2.25367806503824,2.19729423287109
23038784527819.8,23577369612,0.890730193365638,0.103693987739712,1.89087327964042,1.79518831880828
23026841984030.8,24080060008,0.907829755749227,0.0510528474885864,3.79316885900989,2.10251000726549
23038405338610.8,23682880686,0.832753860163633,0.0402843209330785,2.95963007061136,0.714328744897577
23040502987945.2,24048723754,0.855289563161081,0.149166239788306,2.32498216496051,2.39702691609736
23024850295562.8,23829262144,0.935710378438349,0.0610739037625002,2.53566577941096,2.40979257405125
23038007088891.8,23913099336,0.875161468235995,0.0826132578563851,2.50905868248936,1.6614069500759
23030340363721.2,24417990352,0.883010230042608,0.0784851752443905,4.28739599294207,2.87828497838737
23034642668084.2,23959275662,0.883003099993731,0.0694493530661048,3.21750596281221,1.91130554163122
23040015660232.2,23770010686,0.887817345619963,0.126228622277567,1.26273519354132,1.41905565521394
23034772075842.8,24804211284,0.884477526910654,0.129359446241078,2.77620466236338,3.10987142741449
23022780547736.8,24625037130,0.897558475792754,0.0611194944567149,4.91530867102316,2.93457550927574
23037697428744.8,24104980638,0.883945136898344,0.100056176390268,2.16834505326643,1.87045264120881
23027319233908.8,24991918268,0.906478435552028,0.11709105572854,3.34897742847607,4.19378715052721
23033073150133.8,24342415656,0.895965729589786,0.0803307985912148,2.96561823498201,2.29142696573594
23043764603062.8,23397605156,0.927124577487358,0.0621884704970701,0.326886999113597,0.276918967383661
22913367920777.8,29477423448,0.952692360957283,0.0291879087729975,6.94543542979597,4.28846001301073
